"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.16936516761779,,
"LUX","Luxembourg","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.16936516761779,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.17142868041992,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.17142868041992,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.17142868041992,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.17142868041992,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.17142868041992,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.03809523582458,,
"MEX","Mexico","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.03809523582458,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,3.40158724784851,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,3.33809518814086,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,3.47777771949768,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,3.47777771949768,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,3.47777771949768,,
"NLD","Netherlands","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,3.6444444656372,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.72619044780731,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.72619044780731,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.72619044780731,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.72619044780731,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.59285712242126,,
"NZL","New Zealand","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.59285712242126,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.2333333492279,,
"NOR","Norway","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.2333333492279,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.25873017311096,,
"POL","Poland","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.25873017311096,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,4.23333311080932,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,4.23333311080932,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,3.94761896133422,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,3.94761896133422,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,3.37619042396545,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,3.24285721778869,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.98888874053955,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.98888874053955,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.98888874053955,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.98888874053955,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.98888874053955,,
"PRT","Portugal","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.98888874053955,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.78888893127441,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.78888893127441,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.78888893127441,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.78888893127441,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.28095245361328,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.40793657302856,,
"SVK","Slovak Republic","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.40793657302856,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.22380948066711,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.22380948066711,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.22380948066711,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.08095240592956,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.08095240592956,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.88095235824584,,
"ESP","Spain","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.94761908054351,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.46309518814086,,
"SWE","Sweden","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.46309518814086,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.32857143878936,,
"CHE","Switzerland","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.32857143878936,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.77619051933288,,
"TUR","Türkiye","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.77619051933288,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,1.52857136726379,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,1.52857136726379,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,1.52857136726379,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,1.52857136726379,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,1.52857136726379,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,1.39523804187774,,
"GBR","United Kingdom","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,1.39523804187774,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2009","2009","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2010","2010","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2011","2011","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2012","2012","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2013","2013","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,0.493333339691162,,
"USA","United States","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,0.493333339691162,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2014","2014","IDX","Index","0","Units",,,2.04961371421813,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2015","2015","IDX","Index","0","Units",,,2.05838561058044,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2016","2016","IDX","Index","0","Units",,,2.05109643936157,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2017","2017","IDX","Index","0","Units",,,2.04934215545654,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2018","2018","IDX","Index","0","Units",,,2.03873229026794,,
"OECD","OECD countries","EPR_V3","Version 3 (2008-2019)","2019","2019","IDX","Index","0","Units",,,2.04662704467773,,
"ISR","Israel","EPR_V3","Version 3 (2008-2019)","2008","2008","IDX","Index","0","Units",,,2.61904764175415,,
